leftEAR,xLStart,xLEnd,yLStart,yLEnd,xL,yL,wL,hL,xLPoint,yLPoint,xLEst,xLMi,xLM,yLEst,yLMi,yLM,rightEAR,xRStart,xREnd,yRStart,yREnd,xR,yR,wR,hR,xRPoint,yRPoint,xREst,xRMi,xRM,yREst,yRMi,yRM,xOut,yOut
0.380058475,244,265,100,109,12,0,9,7,16,3,1.5,1040,1356,0.176126617,256,135,0.325779182,190,213,96,104,12,0,11,7,17,3,2,1009,1356,0.495416576,288,380,1200,131
0.347884762,245,265,101,109,11,0,9,6,15,3,1,1024,1356,0.365383753,288,280,0.332956046,191,212,95,103,0,0,21,8,10,4,-1.5,650,-2049,0.45319973,384,348,1193,132
0.348173895,245,265,101,109,11,0,9,6,15,3,1,1024,1356,0.363682968,288,279,0.358625184,191,212,96,104,11,0,10,8,16,4,1.5,1040,1356,0.302204797,384,232,1184,133
0.349641801,245,265,100,108,11,0,9,8,15,4,1,1024,1356,0.355048232,384,272,0.336717515,191,212,96,103,11,0,10,7,16,3,1.5,1040,1356,0.431073442,329,331,1180,133
0.298727078,245,265,101,108,11,0,9,7,15,3,1,1024,1356,0.654546602,329,502,0.334646221,191,212,96,103,11,0,10,7,16,3,1.5,1040,1356,0.443257521,329,340,1177,134
0.34494543,245,265,100,108,10,0,10,8,15,4,1,1024,1356,0.382673944,384,293,0.3112159,191,212,96,103,11,0,10,7,16,3,1.5,1040,1356,0.58108294,329,446,1173,134
0.347884762,245,265,101,109,11,0,9,7,15,3,1,1024,1356,0.365383753,288,280,0.310863647,191,212,97,104,11,0,10,7,16,3,1.5,1040,1356,0.583155019,329,447,1170,134
0.34494543,245,265,101,109,11,0,9,7,15,3,1,1024,1356,0.382673944,288,293,0.341970946,190,212,96,104,12,0,10,8,17,4,2,1055,1356,0.400170904,384,307,1166,134
0.347666947,244,264,101,109,11,0,9,7,15,3,1,1024,1356,0.366665016,288,281,0.358625184,191,212,96,104,11,0,10,8,16,4,1.5,1040,1356,0.302204797,384,232,1162,134
0.35229135,244,265,101,110,11,0,10,7,16,3,1.5,1040,1356,0.339462649,256,260,0.341970946,190,212,96,104,12,0,10,8,17,4,2,1055,1356,0.400170904,384,307,1159,134
0.347884762,244,264,101,109,11,0,9,7,15,3,1,1024,1356,0.365383753,288,280,0.30952381,190,211,97,104,12,0,9,7,16,3,1.5,1040,1356,0.591036415,329,453,1148,134
0.320430913,244,264,101,108,11,0,9,7,15,3,1,1024,1356,0.526876984,329,404,0.287684822,190,211,97,103,12,0,9,6,16,3,1.5,1040,1356,0.719501046,384,552,1144,134
0.365759991,245,264,100,108,10,0,9,8,14,4,0.5,1006,683,0.260235346,384,199,0.35111782,191,211,95,103,0,0,20,8,10,4,-1.5,683,-2049,0.346365762,384,266,1143,134
0.346127724,244,264,101,109,11,0,9,6,15,3,1,1024,1356,0.375719274,288,288,0.35821927,190,211,96,104,11,0,10,8,16,4,1.5,1040,1356,0.304592528,384,233,1141,134
0.323450487,244,264,101,109,11,0,9,6,15,3,1,1024,1356,0.509114785,288,391,0.3112159,190,211,97,104,11,0,10,7,16,3,1.5,1040,1356,0.58108294,329,446,1136,134
0.347884762,244,264,100,108,11,0,9,7,15,3,1,1024,1356,0.365383753,288,280,0.380952381,190,211,96,104,11,0,10,8,16,4,1.5,1040,1356,0.170868347,384,131,1122,134
0.322459796,244,264,100,107,10,0,10,7,15,3,1,1024,1356,0.514942376,329,395,0.3,190,210,96,102,11,0,9,6,15,3,1,1024,1356,0.647058824,384,496,1118,134
0.365530985,244,263,100,108,10,0,9,7,14,3,0.5,1006,683,0.261582444,288,200,0.376556444,190,210,95,103,10,0,10,8,15,4,1,1024,1356,0.196726802,384,151,1115,134
0.296680906,243,263,100,107,11,0,9,7,15,3,1,1024,1356,0.666582907,329,511,0.309173471,190,211,96,103,10,0,11,7,15,3,1,975,1356,0.593097228,329,455,1111,134
0.398652989,243,263,100,109,10,0,10,7,15,3,1,1024,1356,0.066747125,256,51,0.358625184,190,211,96,104,10,0,11,7,15,3,1,975,1356,0.302204797,288,232,1101,134
0.331658249,243,264,100,108,10,0,11,7,15,3,1,975,1356,0.46083383,288,353,0.332956046,189,210,96,103,10,0,11,7,15,3,1,975,1356,0.45319973,329,348,1090,135
0.346127724,243,263,99,107,5,0,15,8,12,4,-0.5,819,-683,0.375719274,384,288,0.30952381,189,210,95,102,10,0,11,7,15,3,1,975,1356,0.591036415,329,453,1080,135
0.372608171,243,263,100,108,10,0,10,6,15,3,1,1024,1356,0.219951936,288,168,0.382001845,189,210,95,103,10,0,11,8,15,4,1,975,1356,0.16469503,384,126,1059,136
0.265085402,242,261,99,105,10,0,9,6,14,3,0.5,1006,683,0.852438813,384,654,0.317967435,190,209,96,102,9,0,10,6,14,3,0.5,1006,683,0.541368029,384,415,1044,136
0.323387087,242,262,99,106,10,0,10,7,15,3,1,1024,1356,0.509487725,329,391,0.356738621,189,210,95,103,9,0,12,8,15,4,1,975,1356,0.313302232,384,240,1029,136
0.347884762,242,262,99,107,5,0,15,7,12,3,-0.5,819,-683,0.365383753,288,280,0.359909446,189,210,95,103,9,0,12,8,15,4,1,975,1356,0.294650319,384,226,1013,136
0.347884762,242,262,99,107,5,0,15,7,12,3,-0.5,819,-683,0.365383753,288,280,0.35821927,188,209,95,103,10,0,11,8,15,4,1,975,1356,0.304592528,384,233,995,136
0.399563595,242,262,99,108,5,0,15,7,12,3,-0.5,819,-683,0.061390615,256,47,0.334646221,188,209,96,103,9,0,12,6,15,3,1,975,1356,0.443257521,329,340,978,136
0.346127724,242,262,99,107,4,0,16,7,12,3,-0.5,819,-683,0.375719274,288,288,0.35821927,188,209,95,103,8,0,13,7,14,3,0.5,910,683,0.304592528,288,233,963,136
0.34022555,242,261,99,106,4,0,15,7,11,3,-1,790,-1366,0.410437943,329,315,0.357142857,188,209,95,103,8,0,13,7,14,3,0.5,910,683,0.31092437,288,238,946,136
0.339766229,242,261,99,106,4,0,15,6,11,3,-1,790,-1366,0.413139829,329,317,0.356738621,188,209,95,103,8,0,13,7,14,3,0.5,910,683,0.313302232,288,240,940,136
0.347884762,242,262,100,107,7,0,13,5,13,2,0,887,0,0.365383753,219,280,0.341970946,187,209,96,104,9,0,13,6,15,3,1,931,1356,0.400170904,288,307,931,137
0.347884762,242,262,99,107,4,0,16,6,12,3,-0.5,819,-683,0.365383753,288,280,0.317853626,187,209,96,103,9,0,13,6,15,3,1,931,1356,0.542037492,329,416,925,137
0.346127724,241,261,99,107,5,0,15,6,12,3,-0.5,819,-683,0.375719274,288,288,0.336717515,187,208,96,103,9,0,12,6,15,3,1,975,1356,0.431073442,329,331,917,137
0.391524747,242,261,99,107,4,0,15,6,11,3,-1,790,-1366,0.10867796,288,83,0.333333333,187,208,96,103,8,0,13,6,14,3,0.5,910,683,0.450980392,329,346,911,137
0.370851132,242,262,99,107,4,0,16,7,12,3,-0.5,819,-683,0.230287457,288,176,0.364674777,187,209,95,103,8,0,14,7,15,3,1,931,1356,0.266618961,288,204,900,137
0.372608171,241,261,99,107,5,0,15,6,12,3,-0.5,819,-683,0.219951936,288,168,0.335025424,187,208,96,103,8,0,13,6,14,3,0.5,910,683,0.441026917,329,338,889,137
0.348263017,241,261,99,107,8,0,12,6,14,3,0.5,956,683,0.363158726,288,278,0.35821927,187,208,96,104,8,0,13,6,14,3,0.5,910,683,0.304592528,288,233,874,137
0.372390356,241,261,100,108,8,0,12,5,14,2,0.5,956,683,0.221233199,192,169,0.319467138,187,209,96,103,8,0,14,6,15,3,1,931,1356,0.532546247,329,408,858,137
0.346127724,241,261,99,107,8,0,12,6,14,3,0.5,956,683,0.375719274,288,288,0.335025424,187,208,96,103,8,0,13,6,14,3,0.5,910,683,0.441026917,329,338,847,137
0.348263017,241,261,99,107,8,0,12,6,14,3,0.5,956,683,0.363158726,288,278,0.358625184,187,208,96,104,8,0,13,6,14,3,0.5,910,683,0.302204797,288,232,839,137
0.370851132,241,261,99,108,8,0,12,6,14,3,0.5,956,683,0.230287457,256,176,0.334646221,187,208,96,103,8,0,13,6,14,3,0.5,910,683,0.443257521,329,340,832,137
0.397113765,241,261,99,108,8,0,12,6,14,3,0.5,956,683,0.075801383,256,58,0.333333333,187,208,96,103,8,0,13,6,14,3,0.5,910,683,0.450980392,329,346,823,137
0.395574541,241,261,99,108,8,0,12,6,14,3,0.5,956,683,0.08485564,256,65,0.382434708,187,208,95,103,8,0,13,7,14,3,0.5,910,683,0.162148775,288,124,809,137
0.347884762,241,261,99,107,8,0,12,6,14,3,0.5,956,683,0.365383753,288,280,0.358625184,187,208,96,104,8,0,13,6,14,3,0.5,910,683,0.302204797,288,232,794,137
0.399563595,241,261,98,107,4,0,16,7,12,3,-0.5,819,-683,0.061390615,256,47,0.380952381,187,208,95,103,8,0,13,7,14,3,0.5,910,683,0.170868347,288,131,790,137
0.368256675,241,260,99,107,4,0,15,6,11,3,-1,790,-1366,0.245548968,288,188,0.35821927,186,207,95,103,9,0,12,7,15,3,1,975,1356,0.304592528,288,233,786,137
0.331831824,240,261,99,107,9,0,12,6,15,3,1,975,1356,0.459812799,288,353,0.317853626,186,208,96,103,9,0,13,6,15,3,1,931,1356,0.542037492,329,416,777,137
0.347884762,240,260,99,107,6,0,14,6,13,3,0,887,0,0.365383753,288,280,0.336717515,186,207,96,103,9,0,12,6,15,3,1,975,1356,0.431073442,329,331,770,138
0.370851132,240,260,100,108,8,0,12,5,14,2,0.5,956,683,0.230287457,192,176,0.335025424,186,207,96,103,8,0,13,6,14,3,0.5,910,683,0.441026917,329,338,761,138
0.348263017,240,260,99,107,8,0,12,6,14,3,0.5,956,683,0.363158726,288,278,0.382001845,186,207,95,103,8,0,13,7,14,3,0.5,910,683,0.16469503,288,126,755,138
0.346127724,240,260,99,107,8,0,12,6,14,3,0.5,956,683,0.375719274,288,288,0.332956046,186,207,96,103,8,0,13,6,14,3,0.5,910,683,0.45319973,329,348,742,138
0.398014876,240,260,99,108,8,0,12,6,14,3,0.5,956,683,0.070500729,256,54,0.333333333,186,207,96,103,8,0,13,6,14,3,0.5,910,683,0.450980392,329,346,734,138
0.347884762,240,260,99,107,7,0,13,6,13,3,0,887,0,0.365383753,288,280,0.34232404,185,207,96,104,8,0,14,6,15,3,1,931,1356,0.398093884,288,305,724,138
0.350030894,240,260,99,107,5,0,15,6,12,3,-0.5,819,-683,0.352759444,288,270,0.358625184,185,206,96,104,8,0,13,6,14,3,0.5,910,683,0.302204797,288,232,713,136
0.329983165,239,260,99,107,6,0,15,6,13,3,0,845,0,0.470687267,288,361,0.358625184,185,206,96,104,7,0,14,6,14,3,0.5,910,683,0.302204797,288,232,701,134
0.333516293,239,260,99,107,5,0,16,6,13,3,0,845,0,0.449904159,288,345,0.357142857,185,206,96,104,7,0,14,6,14,3,0.5,910,683,0.31092437,288,238,695,134
0.355534097,239,260,99,107,7,0,14,5,14,2,0.5,910,683,0.320387663,192,246,0.356738621,185,206,96,104,7,0,14,6,14,3,0.5,910,683,0.313302232,288,240,689,133
0.373138946,239,259,99,107,4,0,16,5,12,2,-0.5,819,-683,0.216829727,192,166,0.332956046,185,206,96,103,7,0,10,5,12,2,-0.5,780,-683,0.45319973,219,348,686,133
0.347884762,239,259,99,107,7,0,13,5,13,2,0,887,0,0.365383753,192,280,0.333333333,185,206,96,103,7,0,10,5,12,2,-0.5,780,-683,0.450980392,219,346,677,133
0.348263017,239,259,99,107,5,0,15,5,12,2,-0.5,819,-683,0.363158726,192,278,0.351337797,186,206,95,103,6,0,14,7,13,3,0,887,0,0.345071781,288,265,658,133
0.350030894,239,259,99,107,4,0,16,5,12,2,-0.5,819,-683,0.352759444,192,270,0.35821927,185,206,96,104,7,0,14,6,14,3,0.5,910,683,0.304592528,288,233,643,133
0.333516293,238,259,99,107,5,0,16,5,13,2,0,845,0,0.449904159,192,345,0.343584458,184,206,96,104,7,0,15,6,14,3,0.5,869,683,0.39067966,288,300,631,133
0.379236371,238,259,99,108,4,0,17,5,12,2,-0.5,780,-683,0.180962526,170,138,0.336717515,185,206,97,104,6,0,11,4,11,2,-1,715,-1366,0.431073442,219,331,623,133
0.355534097,238,259,99,107,5,0,10,5,10,2,-1.5,650,-2049,0.320387663,192,246,0.365051312,184,206,96,104,7,0,15,5,14,2,0.5,869,683,0.264404044,192,203,616,133
0.329983165,238,259,99,107,5,0,10,5,10,2,-1.5,650,-2049,0.470687267,192,361,0.319796996,184,206,96,103,7,0,13,5,13,2,0,807,0,0.530605908,219,407,607,133
0.35502082,238,259,98,106,4,0,17,6,12,3,-0.5,780,-683,0.323406942,288,248,0.351776695,185,205,96,103,6,0,14,5,13,2,0,887,0,0.342490028,219,263,603,133
0.353553391,238,259,99,107,5,0,10,5,10,2,-1.5,650,-2049,0.332038879,192,255,0.32108065,184,206,96,104,6,0,11,5,11,2,-1,683,-1366,0.523055003,192,401,597,133
0.333516293,238,259,99,107,5,0,10,5,10,2,-1.5,650,-2049,0.449904159,192,345,0.333333333,184,205,97,104,6,0,9,5,10,2,-1.5,650,-2049,0.450980392,219,346,592,132
0.331831824,238,259,99,107,5,0,9,5,9,2,-2,585,-2732,0.459812799,192,353,0.287684822,184,205,97,103,6,0,9,4,10,2,-1.5,650,-2049,0.719501046,256,552,587,132
0.333516293,238,259,99,107,4,0,10,5,9,2,-2,585,-2732,0.449904159,192,345,0.30952381,184,205,97,104,6,0,9,5,10,2,-1.5,650,-2049,0.591036415,219,453,570,132
0.399563595,238,258,98,107,2,0,18,6,11,3,-1,751,-1366,0.061390615,256,47,0.333333333,184,205,96,103,6,0,11,5,11,2,-1,715,-1366,0.450980392,219,346,562,132
0.325154965,238,258,99,106,3,0,11,5,8,2,-2.5,546,-3415,0.499088443,219,383,0.335025424,184,205,97,104,6,0,8,5,10,2,-1.5,650,-2049,0.441026917,219,338,557,132
0.378591046,237,258,99,108,2,0,13,5,8,2,-2.5,520,-3415,0.184758554,170,141,0.318181818,183,205,97,104,6,0,9,5,10,2,-1.5,620,-2049,0.540106952,219,414,549,132
0.331831824,237,258,98,106,4,0,17,6,12,3,-0.5,780,-683,0.459812799,288,353,0.335025424,183,204,97,104,6,0,9,5,10,2,-1.5,650,-2049,0.441026917,219,338,534,132
0.346127724,238,258,99,107,3,0,11,5,8,2,-2.5,546,-3415,0.375719274,192,288,0.359909446,184,205,96,104,5,0,11,6,10,3,-1.5,650,-2049,0.294650319,288,226,523,132
0.333333333,237,258,99,107,5,0,10,5,10,2,-1.5,650,-2049,0.450980392,192,346,0.318181818,183,205,97,104,6,0,9,5,10,2,-1.5,620,-2049,0.540106952,219,414,510,132
0.329983165,237,258,98,106,5,0,16,6,13,3,0,845,0,0.470687267,288,361,0.335025424,183,204,96,103,6,0,11,6,11,3,-1,715,-1366,0.441026917,329,338,499,132
0.374687666,237,257,99,107,2,0,13,5,8,2,-2.5,546,-3415,0.207719614,192,159,0.335025424,183,204,97,104,6,0,9,5,10,2,-1.5,650,-2049,0.441026917,219,338,488,132
0.350030894,237,257,98,106,2,0,18,6,11,3,-1,751,-1366,0.352759444,288,270,0.335025424,183,204,96,103,6,0,10,5,11,2,-1,715,-1366,0.441026917,219,338,469,132
0.331658249,237,258,99,107,4,0,10,5,9,2,-2,585,-2732,0.46083383,192,353,0.336717515,183,204,97,104,6,0,8,5,10,2,-1.5,650,-2049,0.431073442,219,331,452,132
0.351798772,237,257,98,106,3,0,17,6,11,3,-1,751,-1366,0.342360163,288,262,0.353553391,183,203,96,103,5,0,15,6,12,3,-0.5,819,-683,0.332038879,329,255,434,132
0.346127724,237,257,98,106,3,0,17,6,11,3,-1,751,-1366,0.375719274,288,288,0.333333333,183,204,97,104,5,0,9,5,9,2,-2,585,-2732,0.450980392,219,346,426,132
0.355534097,236,257,98,106,4,0,17,6,12,3,-0.5,780,-683,0.320387663,288,246,0.312831953,183,204,97,104,5,0,9,5,9,2,-2,585,-2732,0.571576748,219,438,413,132
0.332956046,236,257,98,106,3,0,18,6,12,3,-0.5,780,-683,0.45319973,288,348,0.335025424,182,203,97,104,6,0,9,5,10,2,-1.5,650,-2049,0.441026917,219,338,404,132
0.331831824,235,256,98,106,4,0,17,6,12,3,-0.5,780,-683,0.459812799,288,353,0.318181818,181,203,97,104,6,0,9,5,10,2,-1.5,620,-2049,0.540106952,219,414,400,132
0.331831824,235,256,98,105,3,0,11,6,8,3,-2.5,520,-3415,0.459812799,329,353,0.333333333,181,202,97,104,5,0,9,5,9,2,-2,585,-2732,0.450980392,219,346,395,132
0.332956046,235,256,99,106,2,0,12,5,8,2,-2.5,520,-3415,0.45319973,219,348,0.333333333,181,202,97,104,5,0,9,5,9,2,-2,585,-2732,0.450980392,219,346,389,132
0.356738621,235,256,97,105,2,0,19,7,11,3,-1,715,-1366,0.313302232,288,240,0.382434708,181,202,96,104,0,0,21,7,10,3,-1.5,650,-2049,0.162148775,288,124,384,132
0.331831824,235,256,98,106,2,0,12,6,8,3,-2.5,520,-3415,0.459812799,288,353,0.333333333,181,202,97,104,5,0,8,5,9,2,-2,585,-2732,0.450980392,219,346,371,132
0.333516293,235,256,98,106,2,0,12,6,8,3,-2.5,520,-3415,0.449904159,288,345,0.311494346,181,202,97,104,5,0,8,5,9,2,-2,585,-2732,0.579445024,219,445,360,132
0.30981402,235,256,99,106,2,0,12,5,8,2,-2.5,520,-3415,0.589329296,219,452,0.317853626,181,203,97,104,5,0,8,5,9,2,-2,558,-2732,0.542037492,219,416,358,132
0.331831824,235,256,98,106,2,0,11,6,7,3,-3,455,-4098,0.459812799,288,353,0.376776695,182,202,96,104,0,0,12,6,6,3,-3.5,409,-4781,0.195431204,288,150,355,132
0.331831824,235,256,98,106,2,0,12,6,8,3,-2.5,520,-3415,0.459812799,288,353,0.335025424,181,202,97,104,4,0,9,5,8,2,-2.5,520,-3415,0.441026917,219,338,349,132
0.308129551,234,255,98,105,3,0,11,6,8,3,-2.5,520,-3415,0.599237935,329,460,0.333333333,181,202,97,104,4,0,9,5,8,2,-2.5,520,-3415,0.450980392,219,346,341,132
0.309173471,234,255,98,105,3,0,11,6,8,3,-2.5,520,-3415,0.593097228,329,455,0.30952381,181,202,97,104,0,0,12,5,6,2,-3.5,390,-4781,0.591036415,219,453,333,132
0.331831824,234,255,98,106,0,0,14,7,7,3,-3,455,-4098,0.459812799,288,353,0.325,181,201,96,103,0,0,12,6,6,3,-3.5,409,-4781,0.5,329,383,315,132
0.311141777,235,256,98,105,2,0,10,6,7,3,-3,455,-4098,0.581518957,329,446,0.30952381,181,202,97,104,0,0,12,5,6,2,-3.5,390,-4781,0.591036415,219,453,288,132
0.316875111,234,256,98,106,3,0,10,6,8,3,-2.5,496,-3415,0.547793464,288,420,0.295454545,180,202,97,104,0,0,13,6,6,3,-3.5,372,-4781,0.673796791,329,517,283,132
0.331831824,234,255,98,106,0,0,13,7,6,3,-3.5,390,-4781,0.459812799,288,353,0.3,181,201,97,103,4,0,8,5,8,2,-2.5,546,-3415,0.647058824,256,496,276,132
0.335200762,235,256,98,106,2,0,10,6,7,3,-3,455,-4098,0.43999552,288,337,0.3,181,201,97,103,0,0,12,5,6,2,-3.5,409,-4781,0.647058824,256,496,264,132
0.273953846,234,256,99,106,3,0,10,5,8,2,-2.5,496,-3415,0.800271492,219,614,0.274608239,180,202,97,103,5,0,8,5,9,2,-2,558,-2732,0.796422122,256,611,228,132
0.286744176,235,256,99,106,1,0,11,5,6,2,-3.5,390,-4781,0.725034261,219,556,0.285714286,180,201,98,104,4,0,9,4,8,2,-2.5,520,-3415,0.731092437,256,561,203,132
0.286744176,235,256,99,106,1,0,11,5,6,2,-3.5,390,-4781,0.725034261,219,556,0.287684822,181,202,97,103,3,0,8,5,7,2,-3,455,-4098,0.719501046,256,552,190,132
0.310091211,234,255,98,105,2,0,11,6,7,3,-3,455,-4098,0.587698758,329,451,0.325,181,201,96,103,0,0,11,7,5,3,-4,341,-5464,0.5,329,383,183,132
0.286851709,235,256,99,106,1,0,11,5,6,2,-3.5,390,-4781,0.724401711,219,556,0.3,181,201,97,103,3,0,8,6,7,3,-3,478,-4098,0.647058824,384,496,178,132
0.316864511,234,256,99,107,2,0,11,5,7,2,-3,434,-4098,0.547855818,192,420,0.272727273,180,202,97,103,4,0,8,5,8,2,-2.5,496,-3415,0.807486631,256,620,168,132
0.300569952,235,255,99,106,0,0,12,5,6,2,-3.5,409,-4781,0.643706165,219,494,0.32459451,181,201,97,104,0,0,11,6,5,3,-4,341,-5464,0.502385234,329,385,157,132
0.294241175,234,256,99,106,3,0,9,5,7,2,-3,434,-4098,0.680934267,219,522,0.311494346,180,201,97,104,0,0,12,6,6,3,-3.5,390,-4781,0.579445024,329,445,134,132
0.310038754,234,255,99,106,1,0,12,5,7,2,-3,455,-4098,0.588007327,219,451,0.3,181,201,97,103,3,0,8,5,7,2,-3,478,-4098,0.647058824,256,496,114,132
0.315264144,234,256,99,107,2,0,10,5,7,2,-3,434,-4098,0.557269739,192,427,0.351337797,181,201,97,104,0,0,11,6,5,3,-4,341,-5464,0.345071781,329,265,107,132
0.311141777,234,255,98,105,2,0,10,6,7,3,-3,455,-4098,0.581518957,329,446,0.333333333,180,201,97,104,0,0,12,6,6,3,-3.5,390,-4781,0.450980392,329,346,100,132
0.308129551,234,255,99,106,2,0,11,5,7,2,-3,455,-4098,0.599237935,219,460,0.287684822,180,201,97,103,0,0,12,5,6,2,-3.5,390,-4781,0.719501046,256,552,90,132
0.331831824,234,255,98,106,1,0,11,6,6,3,-3.5,390,-4781,0.459812799,288,353,0.334646221,180,201,97,104,0,0,12,6,6,3,-3.5,390,-4781,0.443257521,329,340,83,132
0.331831824,234,255,98,106,1,0,11,6,6,3,-3.5,390,-4781,0.459812799,288,353,0.333333333,180,201,97,104,0,0,12,6,6,3,-3.5,390,-4781,0.450980392,329,346,78,132
0.318483655,233,255,99,107,1,0,11,5,6,2,-3.5,372,-4781,0.538331438,192,413,0.272727273,179,201,98,104,0,0,12,5,6,2,-3.5,372,-4781,0.807486631,256,620,76,133
0.310091211,234,255,99,106,0,0,11,6,5,3,-4,325,-5464,0.587698758,329,451,0.332956046,179,200,97,104,0,0,12,7,6,3,-3.5,390,-4781,0.45319973,329,348,72,134
0.288350598,234,255,99,106,0,0,11,6,5,3,-4,325,-5464,0.715584717,329,549,0.287684822,180,201,97,103,3,0,7,6,6,3,-3.5,390,-4781,0.719501046,384,552,71,134
0.334646221,233,254,98,106,0,0,12,7,6,3,-3.5,390,-4781,0.443257521,288,340,0.332956046,178,199,97,105,0,0,13,8,6,4,-3.5,390,-4781,0.45319973,384,348,68,135
0.317853626,232,254,98,106,0,0,13,7,6,3,-3.5,372,-4781,0.542037492,288,416,0.398014876,179,199,97,105,0,0,11,7,5,3,-4,341,-5464,0.070500729,288,54,64,137
0.355534097,233,254,98,106,0,0,12,6,6,3,-3.5,390,-4781,0.320387663,288,246,0.332956046,179,200,98,105,0,0,11,5,5,2,-4,325,-5464,0.45319973,219,348,64,137
0.319467138,232,254,98,106,0,0,13,7,6,3,-3.5,372,-4781,0.532546247,288,408,0.317853626,178,200,98,105,0,0,12,7,6,3,-3.5,372,-4781,0.542037492,329,416,64,137
0.333307474,233,254,97,105,0,0,12,7,6,3,-3.5,390,-4781,0.451132504,288,346,0.317853626,178,200,97,104,0,0,12,7,6,3,-3.5,372,-4781,0.542037492,329,416,63,137
0.317853626,232,254,98,106,0,0,12,6,6,3,-3.5,372,-4781,0.542037492,288,416,0.356738621,178,199,97,105,0,0,12,8,6,4,-3.5,390,-4781,0.313302232,384,240,62,138
0.355534097,232,253,97,105,0,0,12,8,6,4,-3.5,390,-4781,0.320387663,384,246,0.356738621,178,199,97,105,0,0,11,8,5,4,-4,325,-5464,0.313302232,384,240,61,138
0.332956046,232,253,98,106,0,0,12,7,6,3,-3.5,390,-4781,0.45319973,288,348,0.380521195,178,199,97,105,0,0,11,8,5,4,-4,325,-5464,0.173404733,384,133,59,138
0.294241175,232,254,98,105,2,0,10,6,7,3,-3,434,-4098,0.680934267,329,522,0.356738621,178,199,97,105,0,0,11,7,5,3,-4,325,-5464,0.313302232,288,240,58,139
0.332956046,232,253,98,106,0,0,12,7,6,3,-3.5,390,-4781,0.45319973,288,348,0.309173471,178,199,98,105,0,0,11,6,5,3,-4,325,-5464,0.593097228,329,455,55,140
0.363261287,231,253,98,106,0,0,13,7,6,3,-3.5,372,-4781,0.274933604,288,211,0.380952381,178,199,97,105,0,0,11,7,5,3,-4,325,-5464,0.170868347,288,131,54,140
0.34252673,231,253,98,106,0,0,12,7,6,3,-3.5,372,-4781,0.396901589,288,304,0.349563319,178,198,98,105,0,0,11,6,5,3,-4,341,-5464,0.355509891,329,273,54,141
0.357218566,232,253,98,106,0,0,11,6,5,3,-4,325,-5464,0.310479023,288,238,0.351776695,178,198,97,104,0,0,11,7,5,3,-4,341,-5464,0.342490028,329,263,52,143
0.315264144,232,254,98,106,1,0,10,6,6,3,-3.5,372,-4781,0.557269739,288,427,0.356738621,178,199,97,105,0,0,11,6,5,3,-4,325,-5464,0.313302232,288,240,52,143
0.341117592,231,253,98,106,0,0,12,7,6,3,-3.5,372,-4781,0.405190635,288,311,0.35821927,178,199,97,105,0,0,10,6,5,3,-4,325,-5464,0.304592528,288,233,51,143
0.318483655,231,253,98,106,0,0,12,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.374532127,178,198,96,104,0,0,10,7,5,3,-4,341,-5464,0.208634547,288,160,51,144
0.316864511,231,253,98,106,0,0,12,6,6,3,-3.5,372,-4781,0.547855818,288,420,0.334646221,177,198,97,104,0,0,11,7,5,3,-4,325,-5464,0.443257521,329,340,51,145
0.355534097,232,253,98,106,0,0,11,6,5,3,-4,325,-5464,0.320387663,288,246,0.35,178,198,97,104,0,0,10,6,5,3,-4,341,-5464,0.352941176,329,271,51,145
0.340557457,231,253,97,106,0,0,12,8,6,4,-3.5,372,-4781,0.408485548,341,313,0.335025424,177,198,97,104,0,0,11,7,5,3,-4,325,-5464,0.441026917,329,338,51,146
0.341117592,231,253,97,106,0,0,11,8,5,4,-4,310,-5464,0.405190635,341,311,0.35821927,177,198,97,105,0,0,11,7,5,3,-4,325,-5464,0.304592528,288,233,50,146
0.341117592,231,253,98,106,0,0,11,7,5,3,-4,310,-5464,0.405190635,288,311,0.356738621,177,198,97,105,0,0,11,7,5,3,-4,325,-5464,0.313302232,288,240,50,148
0.334646221,231,252,97,105,0,0,11,8,5,4,-4,325,-5464,0.443257521,384,340,0.356738621,177,198,97,105,0,0,10,7,5,3,-4,325,-5464,0.313302232,288,240,50,151
0.340557457,230,252,97,105,0,0,12,8,6,4,-3.5,372,-4781,0.408485548,384,313,0.380521195,177,198,97,105,0,0,10,7,5,3,-4,325,-5464,0.173404733,288,133,50,151
0.364674777,230,252,97,105,0,0,12,8,6,4,-3.5,372,-4781,0.266618961,384,204,0.363261287,176,198,97,105,0,0,11,8,5,4,-4,310,-5464,0.274933604,384,211,49,155
0.339509048,230,252,97,106,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,341,318,0.356738621,177,198,97,105,0,0,10,7,5,3,-4,325,-5464,0.313302232,288,240,49,159
0.318483655,230,252,98,106,0,0,12,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.317853626,176,198,97,105,0,0,11,8,5,4,-4,310,-5464,0.542037492,384,416,49,165
0.363552122,230,252,98,107,0,0,12,7,6,3,-3.5,372,-4781,0.273222811,256,209,0.355534097,176,197,97,105,0,0,11,8,5,4,-4,325,-5464,0.320387663,384,246,49,169
0.363552122,230,252,98,107,0,0,12,8,6,4,-3.5,372,-4781,0.273222811,341,209,0.339509048,175,197,98,106,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,384,318,49,173
